AUDI Q5;Hybrid 2.0 TFSI quattro Ambition Tip.;2012;Barcelona;74.895 km;12/2012;12 meses;Blanco;ECO;24.100 €;64.552 €;4.629 mm;1.898 mm;1.627 mm;2.812;460/1.480;2.490;Todo Terreno;5;5 ;Gasolina y corriente eléctrica;1.984;4;Turbo;Todo terreno tracción total permanente;Automática secuencial;8;180;245;330;225;7,10;6,60;7,10;6,90;159;72,00;Vendedor profesional;05/11/2020
AUDI A4;Avant 2.0TDI DPF Multitronic 177;2014;Málaga;147.624 km;07/2014;12 meses;Negro;C;14.990 €;42.322 €;4.699 mm;1.826 mm;1.436 mm;2.808;490/1.430;2.145;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;130;177;380;211;8,10;5,60;4,50;4,90;129;63,00;Vendedor profesional;03/11/2020
AUDI A3;1.9TDIe Attraction DPF;2009;Castellón;162.457 km;09/2009;12 meses;Gris;B;7.300 €;23.500 €;4.238 mm;1.765 mm;1.421 mm;2.578;350/1.080;1.840;Berlina;3;5 ;Diesel;1.896;4;Turbo;Tracción delantera;Manual;5;77;105;250;194;11,40;5,80;3,80;4,50;119;55,00;Vendedor profesional;06/11/2020
AUDI Q5;Hybrid 2.0 TFSI quattro Ambition Tip.;2012;Las Palmas;74.895 km;12/2012;12 meses;Blanco;ECO;24.100 €;64.552 €;4.629 mm;1.898 mm;1.627 mm;2.812;460/1.480;2.490;Todo Terreno;5;5 ;Gasolina y corriente eléctrica;1.984;4;Turbo;Todo terreno tracción total permanente;Automática secuencial;8;180;245;330;225;7,10;6,60;7,10;6,90;159;72,00;Vendedor profesional;05/11/2020
AUDI Q5;2.0 TFSI quattro S-Tronic 211;2008;Barcelona;141.664 km;12/2008;12 meses;Gris;C;13.900 €;47.840 €;4.629 mm;1.880 mm;1.653 mm;2.810;540/1.560;2.320;Todo Terreno;5;5 ;Gasolina;1.984;4;Turbo;Todo terreno tracción total permanente;Automática secuencial;7;155;211;350;222;7,20;10,40;7,30;8,50;199;75,00;Vendedor profesional;06/11/2020
AUDI A4 Allroad;quattro 2.0TDI S-Tronic 177;2013;Madrid;100.841 km;08/2013;12 meses;Blanco;B;20.300 €;46.465 €;4.721 mm;1.841 mm;1.495 mm;2.805;490/1.430;2.115;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;130;177;380;215;8,20;6,90;5,30;5,80;156;61,00;Vendedor profesional;05/11/2020
AUDI Q7;3.0TDI design quattro tiptronic 200kW;2016;Madrid;139.001 km;01/2016;12 meses;Gris;C;34.990 €;75.054 €;5.052 mm;1.968 mm;1.741 mm;2.994;890/2.075;2.765;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;8;200;272;600;234;6,30;6,20;5,40;5,90;154;75,00;Vendedor profesional;05/10/2020
AUDI A4;Avant 2.0TDI DPF Advanced Edition 136;2011;Castellón;123.839 km;04/2011;12 meses;Negro;B;11.900 €;34.832 €;4.699 mm;1.826 mm;1.436 mm;2.808;490/1.430;2.105;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;100;136;320;208;9,60;5,30;3,90;4,40;116;63,00;Vendedor profesional;06/11/2020
AUDI A1;1.6TDI Adrenalin;2017;Barcelona;139.990 km;03/2017;12 meses;Azul;C;13.990 €;23.496 €;3.973 mm;1.746 mm;1.422 mm;2.469;270/920;1.600;Berlina;3;4 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;5;85;116;250;200;9,40;4,30;3,10;3,70;98;45,00;Vendedor profesional;03/11/2020
AUDI A4;Avant 2.0TDI Black line edition 110kW;2017;Málaga;58.000 km;10/2017;12 meses;Blanco;C;24.900 €;43.880 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;215;9,20;4,80;3,60;4,30;116;40,00;Vendedor profesional;07/11/2020
AUDI A6;3.0 TFSI quattro S-Tronic;2011;Madrid;195.448 km;09/2011;12 meses;Azul;C;19.490 €;58.180 €;4.915 mm;1.874 mm;1.455 mm;2.912;530/0;2.350;Berlina;4;5 ;Gasolina;2.995;6;Turbo;Tracción total permanente;Automática secuencial;7;221;300;440;250;5,50;10,80;6,60;8,20;190;75,00;Vendedor profesional;03/11/2020
AUDI Q7;4.2TDI Ambition Tiptronic;2014;Madrid;169.141 km;05/2014;12 meses;Blanco;C;25.490 €;93.054 €;5.086 mm;1.983 mm;1.737 mm;3.002;775/2.035;3.115;Todo Terreno;5;5 ;Diesel;4.134;8;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;8;250;340;760;240;6,40;12,80;8,30;9,90;242;100,00;Vendedor profesional;04/11/2020
AUDI A5;Sportback 2.0TDI Advanced ed. Q. 190;2016;La Coruña;109.000 km;05/2016;12 meses;Blanco;C;22.900 €;48.427 €;4.712 mm;1.854 mm;1.391 mm;2.810;480/0;2.200;Berlina;5;4 ;Diesel;1.968;4;Turbo de geometría variable;Tracción total permanente;Manual;6;140;190;400;235;7,50;5,90;4,40;4,90;128;63,00;Vendedor profesional;14/09/2020
AUDI A6;Avant 40 TDI Sport S tronic;2018;Girona;130 km;09/2018;24 meses;Gris;ECO;56.600 €;60.248 €;4.939 mm;1.886 mm;1.470 mm;2.924;565/1.680;2.330;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;150;204;400;241;8,30;5,00;4,20;4,50;114;63,00;Vendedor profesional;05/11/2020
AUDI A4;2.0TDI Advanced edition S tronic 110kW;2017;Madrid;56.698 km;05/2017;12 meses;Azul;C;23.900 €;40.887 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.065;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;110;150;320;219;8,70;4,80;3,60;4,00;106;40,00;Vendedor profesional;27/10/2020
AUDI A4;Avant 35 TDI S line S tronic 110kW;2019;Badajoz;28.377 km;01/2019;36 meses;Negro;C;31.600 €;45.457 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;110;150;320;213;9,00;5,00;3,80;4,40;120;40,00;Vendedor profesional;29/10/2020
AUDI Q5; design 2.0 TDI quattro 140 kW;2017;Girona;57.660 km;09/2017;Color: ;Distintivo ambiental:;Carrocería;35.500 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;05/11/2020
AUDI Q5;2.0TDI quattro Ambition S-Tronic 177;2012;Barcelona;49.500 km;09/2012;12 meses;Negro;B;22.900 €;51.099 €;4.629 mm;1.898 mm;1.627 mm;2.812;540/1.560;2.430;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;130;177;380;200;9,00;6,80;5,60;6,00;159;75,00;Vendedor profesional;19/10/2020
AUDI A4;Avant 2.0TDI Advanced edition 110kW;2016;Valencia;156.000 km;05/2016;12 meses;Marrón Metalizado;C;15.990 €;40.193 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;215;9,20;4,80;3,60;4,00;109;40,00;Vendedor profesional;26/10/2020
AUDI Q2;30 TDI Design 85kW;2019;Badajoz;21.200 km;05/2019;36 meses;Gris;C;25.000 €;31.086 €;4.191 mm;1.794 mm;1.508 mm;2.601;405/1.050;1.870;Todo Terreno;5;5 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;6;85;116;250;197;10,30;5,40;4,20;4,70;125;50,00;Vendedor profesional;30/09/2020
AUDI A1;Sportback 25 TFSI Advanced;2019;Madrid;8.156 km;06/2019;24 meses;Blanco;C;20.700 €;22.935 €;4.030 mm;1.740 mm;1.410 mm;2.469;335/920;1.630;Berlina;5;5 ;Gasolina;999;3;Turbo;Tracción delantera;Manual;5;70;95;175;191;10,80;5,80;3,90;4,60;110;40,00;Vendedor profesional;24/10/2020
AUDI Q5;2.0TDI CD quattro S Line Ed. 190;2015;Badajoz;196.898 km;03/2015;12 meses;Blanco;C;21.100 €;49.985 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.430;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Manual;6;140;190;400;210;8,40;6,50;5,10;5,60;146;75,00;Vendedor profesional;30/10/2020
AUDI Q5;2.0TDI S line quattro-ultra S tronic 120kW;2017;Barcelona;13.500 km;10/2017;24 meses;Azul;C;41.900 €;53.536 €;4.663 mm;1.893 mm;1.659 mm;2.819;550/1.550;2.440;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;120;163;400;211;8,90;5,40;4,90;5,10;133;70,00;Vendedor profesional;19/10/2020
AUDI A4;Avant 35 TFSI Advanced S tronic 110kW;2019;Madrid;15.000 km;09/2019;24 meses;Rojo;ECO;39.700 €;44.299 €;4.762 mm;1.847 mm;1.435 mm;2.820;495/0;2.100;Stationwagon;5;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;270;210;9,20;7,20;4,80;5,70;129;54,00;Vendedor profesional;22/09/2020
AUDI A3;Sportback 2.0 FSI Ambition S-Tronic;2005;Navarra;187.260 km;03/2005;12 meses;Rojo;B;5.100 €;30.550 €;4.286 mm;1.765 mm;1.423 mm;2.578;370/1.120;1.905;Berlina;5;5 ;Gasolina;1.984;4;no link (0012);Tracción delantera;Automática secuencial;6;110;150;200;209;9,70;9,60;5,50;6,90;190;55,00;Vendedor profesional;06/11/2020
AUDI R8;4.2 FSI quattro R tronic;2008;Madrid;121.792 km;06/2008;12 meses;Blanco;C;43.500 €;135.660 €;4.431 mm;1.904 mm;1.252 mm;2.650;90/100;1.865;Coupe;2;2 ;Gasolina;4.163;8;no link (0012);Tracción total permanente;Automática secuencial;6;309;420;430;301;4,60;20,40;9,60;13,60;325;75,00;Vendedor profesional;01/10/2020
AUDI A5;S5 Coupé 3.0 TFSI quattro Tiptronic;2017;Barcelona;76.000 km;01/2017;12 meses;Negro;C;41.900 €;79.191 €;4.692 mm;1.846 mm;1.368 mm;2.765;465/0;2.115;Coupe;2;4 ;Gasolina;2.995;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;8;260;354;500;250;4,70;9,80;5,80;7,30;166;58,00;Vendedor profesional;22/10/2020
AUDI A6 Allroad;quattro 3.0TDI S-Tronic 160kW;2017;Madrid;89.000 km;01/2017;12 meses;oscuro metalizado;C;29.995 €;65.400 €;4.938 mm;1.898 mm;1.452 mm;2.905;565/1.680;2.520;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo;Todo terreno tracción total permanente;Automática secuencial;7;160;218;500;227;7,30;6,40;5,20;6,00;155;73,00;Vendedor profesional;10/10/2020
AUDI A1;Sportback 25 TFSI Advanced;2019;Sevilla;9.999 km;08/2019;24 meses;Blanco;C;17.700 €;22.935 €;4.030 mm;1.740 mm;1.410 mm;2.469;335/920;1.630;Berlina;5;5 ;Gasolina;999;3;Turbo;Tracción delantera;Manual;5;70;95;175;191;10,80;5,80;3,90;4,60;110;40,00;Vendedor profesional;22/09/2020
AUDI Q5;2.0TDI quattro-ultra S tronic 140kW;2017;Madrid;90.000 km;06/2017;12 meses;Azul Metalizado;C;29.875 €;50.345 €;4.663 mm;1.893 mm;1.659 mm;2.819;550/1.550;2.440;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;140;190;400;218;7,90;5,30;4,70;4,90;129;70,00;Vendedor profesional;30/10/2020
AUDI A3;Sedán 35 TDI S line S tronic 110kW;2020;Madrid;19.968 km;02/2020;24 meses;Negro;C;28.200 €;36.910 €;4.458 mm;1.796 mm;1.416 mm;2.637;425/0;1.845;Berlina;4;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;340;205;10,40;5,60;3,10;4,40;117;50,00;Vendedor profesional;21/10/2020
AUDI Q3;2.0TDI Black Line Ed. quattro S tronic 110kW;2017;Valencia;49.516 km;08/2017;12 meses;Blanco;C;25.987 €;41.226 €;4.388 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.205;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;110;150;340;204;9,30;6,10;4,50;5,10;144;64,00;Vendedor profesional;30/10/2020
AUDI Q8;SQ8 4.0 TDI quattro tiptronic;2020;Barcelona;10.000 km;02/2020;Sí;Negro;ECO;107.900 €;123.476 €;4.986 mm;1.995 mm;1.705 mm;2.994;605/1.755;3.100;Coupe;5;5 ;Diesel;3.956;8;Turbo;Todo terreno tracción total permanente;Automática secuencial;8;320;435;900;250;4,80;8,60;7,20;7,80;204;85,00;Vendedor profesional;02/11/2020
AUDI Q5;2.0TDI CD quattro Advanced Ed. 190;2016;Madrid;96.696 km;10/2016;12 meses;Blanco;C;25.400 €;48.291 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.430;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Manual;6;140;190;400;210;8,40;6,50;5,10;5,60;146;75,00;Vendedor profesional;28/10/2020
AUDI A3;1.6TDI Ambition;2013;Valencia;65.000 km;03/2013;No;Monzón Metalizado;B;13.999 €;26.722 €;4.237 mm;1.777 mm;1.421 mm;2.601;365/1.100;1.790;Berlina;3;5 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;6;77;105;250;195;10,70;4,60;3,30;3,80;99;50,00;Vendedor particular;05/10/2020
AUDI Q5;2.0TDI quattro S-T 170 DPF;2012;Madrid;106.174 km;02/2012;12 meses;Rojo;B;18.300 €;45.480 €;4.629 mm;1.880 mm;1.653 mm;2.810;540/1.560;2.350;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;125;170;350;200;9,90;8,20;6,00;6,80;179;75,00;Vendedor profesional;06/11/2020
AUDI Q3;2.0TDI quattro 110kW;2015;Madrid;68.000 km;07/2015;12 meses;AZUL;C;18.650 €;36.010 €;4.388 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.165;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Manual;6;110;150;340;204;9,30;5,80;4,40;4,90;131;64,00;Vendedor profesional;04/11/2020
AUDI A4;2.0TDI Advanced edition S tronic 140kW;2016;Pontevedra;106.504 km;06/2016;12 meses;Azul Lunar (metalizado);C;22.990 €;44.146 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.075;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;140;190;400;237;7,70;4,80;3,70;4,10;107;40,00;Vendedor profesional;06/11/2020
AUDI A3;2.0TDI Ambition quattro 170;2008;Castellón;129.196 km;04/2008;12 meses;Rojo;B;10.500 €;32.910 €;4.214 mm;1.765 mm;1.421 mm;2.578;281/1.011;2.000;Berlina;3;5 ;Diesel;1.968;4;Turbo;Tracción total permanente;Manual;6;125;170;350;220;7,80;8,50;5,10;6,40;176;60,00;Vendedor profesional;06/11/2020
AUDI A5;Sportback 2.0TDI quattro S Tronic 190;2016;Lleida;62.300 km;05/2016;12 meses;Azul Metalizado;C;24.800 €;48.525 €;4.712 mm;1.854 mm;1.391 mm;2.810;480/0;2.235;Berlina;5;4 ;Diesel;1.968;4;Turbo de geometría variable;Tracción total permanente;Automática secuencial;7;140;190;400;232;7,40;6,10;4,60;5,10;135;63,00;Vendedor profesional;10/09/2020
AUDI A3;1.6TDI Attraction;2013;Zaragoza;120.291 km;06/2013;12 meses;Rojo;B;11.200 €;24.240 €;4.237 mm;1.777 mm;1.421 mm;2.601;365/1.100;1.790;Berlina;3;5 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;6;77;105;250;195;10,70;4,60;3,30;3,80;99;50,00;Vendedor profesional;06/11/2020
AUDI A7;Sportback 3.0TDI Multitronic 204;2014;Vizcaya;137.000 km;01/2014;12 meses;Negro;C;25.990 €;61.332 €;4.969 mm;1.911 mm;1.420 mm;2.914;535/0;2.100;Coupe;5;4 ;Diesel;2.967;6;Turbo;Tracción delantera;Automática secuencial;8;150;204;400;235;7,40;6,10;4,80;5,30;135;65,00;Vendedor profesional;27/10/2020
AUDI A4;1.8;1997;Valencia;163.778 km;07/1997;No;Gris Plata;;800 €;24.732 €;4.479 mm;1.733 mm;1.415 mm;2.617;0/0;1.775;Berlina;4;5 ;Gasolina;1.781;4;no link (0012);Tracción delantera;Manual;5;92;125;173;205;10,50;0,00;6,40;9,10;-;0,00;Vendedor profesional;06/11/2020
AUDI Q7; 3.0 TDI quattro ultra;2016;Madrid;58.001 km;09/2016;12 meses;Marrón;C;37.900 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;22/10/2020
AUDI A4;35 TFSI Advanced S tronic 110kW;2019;Barcelona;41.000 km;01/2019;12 meses;Negro;C;22.990 €;40.268 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;1.945;Berlina;4;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;210;8,70;7,30;4,70;5,70;130;54,00;Vendedor profesional;03/11/2020
AUDI A6;Avant 3.0TDI quattro S-Tronic 200kW;2015;Albacete;140.871 km;04/2015;12 meses;Beige;C;20.046 €;65.530 €;4.943 mm;1.874 mm;1.461 mm;2.912;565/1.680;2.465;Stationwagon;5;5 ;Diesel;2.967;6;Turbo;Tracción total permanente;Automática secuencial;7;200;272;580;250;5,70;6,00;4,80;5,30;138;73,00;Vendedor profesional;06/11/2020
AUDI A1;Sportback 1.6TDI Ambition 105;2012;Valencia;149.606 km;08/2012;12 meses;Blanco;B;11.300 €;22.790 €;3.954 mm;1.746 mm;1.422 mm;2.469;270/920;1.655;Berlina;5;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;5;77;105;250;190;10,70;4,40;3,40;3,80;99;45,00;Vendedor profesional;06/11/2020
AUDI Q5;2.0TDI quattro S-Tronic 177;2011;Madrid;196.500 km;09/2011;12 meses;Gris;B;15.990 €;47.485 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.430;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;130;177;380;200;9,00;7,10;5,50;6,10;159;75,00;Vendedor profesional;03/11/2020
AUDI A4; Advanced edition 1.4 TFSI 110kW (150CV);2018;Valencia;91.772 km;02/2018;12 meses;Gris;C;19.490 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;04/11/2020
AUDI A4;Avant 2.0TDI S tronic 110kW;2017;Pontevedra;95.000 km;05/2017;12 meses;VARIOS COLORES  50 UNID;C;15.990 €;40.505 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;110;150;320;215;9,20;5,00;3,80;4,10;106;40,00;Vendedor profesional;06/06/2020
AUDI A3;Sportback 2.0TDI Limited Ed. S-T 170;2007;Valencia;330.000 km;03/2007;No;Plata Metalizado;B;4.499 €;29.810 €;4.286 mm;1.765 mm;1.423 mm;2.578;370/1.100;1.970;Berlina;5;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;6;125;170;350;222;7,90;7,90;5,00;6,00;156;55,00;Vendedor profesional;27/09/2020
AUDI A4;35 TFSI Advanced S tronic 110kW;2019;Valencia;50.394 km;01/2019;12 meses;Negro;C;20.181 €;40.268 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;1.945;Berlina;4;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;210;8,70;7,30;4,70;5,70;130;54,00;Vendedor profesional;05/11/2020
AUDI A6;2.0TDI Advanced edition S-T 140kW;2016;Madrid;119.000 km;04/2016;12 meses;Granate;C;22.650 €;48.679 €;4.933 mm;1.874 mm;1.455 mm;2.912;530/995;2.240;Berlina;4;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;7;140;190;400;232;8,20;5,20;3,90;4,40;114;73,00;Vendedor profesional;28/10/2020
AUDI A4;2.0TDI Multitronic DPF;2007;Málaga;137.690 km;08/2007;12 meses;Azul;B;8.700 €;34.180 €;4.586 mm;1.772 mm;1.427 mm;2.642;460/833;2.020;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática continua, secuencial;7;103;140;320;206;9,80;7,60;5,20;6,10;165;70,00;Vendedor profesional;06/11/2020
AUDI Q5; 2.0 TDI Advanced quattro S tronic;2018;Barcelona;80.958 km;06/2018;12 meses;Blanco;C;32.900 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;04/11/2020
AUDI A4 Allroad;Familiar 224cv Manual de 5 Puertas;2015;Madrid;54.626 km;02/2015;12 meses;Gris;C;23.999 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;08/09/2020
AUDI A3;Sportback 1.6TDI CD Advanced;2016;Madrid;86.000 km;07/2016;12 meses;Gris Plata;C;16.000 €;26.935 €;4.310 mm;1.785 mm;1.425 mm;2.636;380/1.220;1.800;Berlina;5;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;6;81;110;250;200;10,70;4,70;3,60;4,00;105;50,00;Vendedor profesional;27/10/2020
AUDI Q5;3.0TDI quattro Ambition S-Tronic 245;2012;Barcelona;92.300 km;11/2012;12 meses;Gris;B;24.900 €;60.823 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.470;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;180;245;580;225;6,50;7,10;6,00;6,40;169;75,00;Vendedor profesional;06/11/2020
AUDI Q5;2.0TDI S line quattro-ultra S tronic 120kW;2017;Murcia;49.000 km;09/2017;12 meses;Negro Metalizado;C;29.990 €;53.536 €;4.663 mm;1.893 mm;1.659 mm;2.819;550/1.550;2.440;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;120;163;400;211;8,90;5,40;4,90;5,10;133;70,00;Vendedor profesional;03/11/2020
AUDI A6;2.5TDI quattro;2002;Barcelona;160.000 km;08/2002;No;Plata;;2.800 €;44.130 €;4.796 mm;1.810 mm;1.455 mm;2.760;0/0;2.225;Berlina;4;5 ;Diesel;2.496;6;no link (0012);Tracción total permanente;Manual;6;132;180;370;223;8,90;11,20;6,30;8,00;-;70,00;Vendedor profesional;07/11/2020
AUDI TT;Coupé 2.0 TFSI;2009;Navarra;72.762 km;06/2009;12 meses;Gris Plata;C;13.500 €;36.610 €;4.178 mm;1.842 mm;1.352 mm;2.468;290/700;1.660;Coupe;2;4 ;Gasolina;1.984;4;Turbo;Tracción delantera;Manual;6;147;200;280;240;6,60;10,70;6,00;7,70;183;55,00;Vendedor profesional;06/11/2020
AUDI A5;Sportback 3.0TDI Multitronic 204;2013;Navarra;42.000 km;07/2013;Sí;Blanco;B;23.500 €;48.812 €;4.712 mm;1.854 mm;1.391 mm;2.810;480/0;2.150;Berlina;5;4 ;Diesel;2.967;6;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;150;204;400;235;7,10;5,50;4,60;4,90;129;63,00;Vendedor profesional;07/11/2020
AUDI A4;Avant 1.4 TFSI S line edition 110kW;2018;Madrid;36.077 km;06/2018;12 meses;Azul;C;25.100 €;40.867 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.060;Stationwagon;5;5 ;Gasolina;1.395;4;Turbo;Tracción delantera;Manual;6;110;150;250;-;0,00;7,00;3,70;5,40;133;54,00;Vendedor profesional;28/10/2020
AUDI A5;Coupé 2.0TDI S line edition Mult.;2013;Madrid;230.000 km;05/2013;12 meses;Blanco;B;14.500 €;48.274 €;4.626 mm;1.854 mm;1.372 mm;2.751;455/0;1.995;Coupe;2;4 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;130;177;380;225;7,80;5,50;4,30;4,70;123;63,00;Vendedor profesional;29/10/2020
AUDI A5;Coupé 2.0 TFSI S Line S-T 140kW;2018;Madrid;9.731 km;06/2018;12 meses;Negro;C;35.300 €;47.632 €;4.673 mm;1.846 mm;1.371 mm;2.764;465/0;1.930;Coupe;2;4 ;Gasolina;1.984;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;140;190;320;240;7,30;6,60;4,70;5,40;128;58,00;Vendedor profesional;28/10/2020
AUDI A6;Avant 50 TDI Sport quattro Tiptronic;2020;Vizcaya;9.000 km;01/2020;12 meses;Negro Mytho metalizado;ECO;64.990 €;74.486 €;4.939 mm;1.886 mm;1.470 mm;2.924;565/1.680;2.560;Stationwagon;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;8;210;286;620;250;5,50;7,50;4,10;5,80;150;63,00;Vendedor profesional;27/10/2020
AUDI A4;Avant 2.0TDI 110kW;2016;Madrid;106.854 km;05/2016;12 meses;Negro;C;18.900 €;37.905 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;215;9,20;4,80;3,60;4,00;104;40,00;Vendedor profesional;05/11/2020
AUDI A5;Coupé 2.0TDI S tronic 140kW;2018;Granada;74.533 km;04/2018;12 meses;Blanco Glaciar (metalizado);C;29.980 €;46.595 €;4.673 mm;1.846 mm;1.371 mm;2.764;465/0;2.015;Coupe;2;4 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;140;190;400;238;7,70;4,80;3,70;4,10;107;54,00;Vendedor profesional;21/10/2020
AUDI A1;Sportback 30 TFSI S line;2019;Sevilla;21.629 km;02/2019;24 meses;-;C;19.500 €;25.366 €;4.030 mm;1.740 mm;1.410 mm;2.469;335/920;1.655;Berlina;5;5 ;Gasolina;999;3;Turbo;Tracción delantera;Manual;6;85;116;200;203;9,50;5,90;4,10;4,90;111;40,00;Vendedor profesional;17/10/2020
AUDI Q7;3.0TDI sport quattro tiptronic 200kW;2018;Madrid;17.106 km;07/2018;12 meses;Azul;C;56.400 €;75.054 €;5.052 mm;1.968 mm;1.741 mm;2.994;890/2.075;2.765;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;8;200;272;600;234;6,30;6,20;5,40;5,90;154;75,00;Vendedor profesional;05/11/2020
AUDI A1;1.6TDI Adrenalin 90;2015;Alicante;92.114 km;02/2015;12 meses;Naranja;C;11.401 €;20.117 €;3.954 mm;1.740 mm;1.416 mm;2.469;270/920;1.585;Berlina;3;4 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;5;66;90;230;182;11,40;4,40;3,80;3,90;99;45,00;Vendedor profesional;06/11/2020
